"","ID","donr.prob","damt","donr.bin","score_all","score_allscore","score_predprob","score_highprob","score_highval"
"1548",6296,0.760832328199296,13.9117178418579,1,8.58448467487245,8.58448467487245,9.58448467487245,0,0
"1120",4556,0.76009561902021,14.3911825393247,1,8.93867480066085,8.93867480066085,9.93867480066085,0,0
"1660",6732,0.757922093062662,14.4952767411048,1,8.98629048714066,8.98629048714066,9.98629048714066,0,0
"1648",6701,0.753655140004976,15.4453531030326,1,9.64046975529229,9.64046975529229,10.6404697552923,0,0
"1318",5353,0.747469811873308,14.707594429235,1,8.99348284112922,8.99348284112922,9.99348284112922,0,0
"448",1850,0.745257773613497,15.5537471872851,1,9.5915510001433,9.5915510001433,10.5915510001433,0,0
"175",638,0.743101425612072,14.3389223107168,1,8.65527361083437,8.65527361083437,9.65527361083437,0,0
"1032",4244,0.740934478573984,12.7413567422052,1,7.44051051411092,7.44051051411092,8.44051051411092,0,0
"540",2241,0.737643994013951,14.4414577005172,1,8.652654537593,8.652654537593,9.652654537593,0,0
"1981",7886,0.736490015962772,15.5154332118879,1,9.42696165389262,9.42696165389262,10.4269616538926,0,0
"1105",4507,0.735527480442454,14.900635101311,1,8.95982659305964,8.95982659305964,9.95982659305964,0,0
"1716",6952,0.73504695269715,13.6952768954655,1,8.06667154835558,8.06667154835558,9.06667154835558,0,0
"873",3648,0.733768796313111,12.536479736555,1,7.19887764629564,7.19887764629564,8.19887764629564,0,0
"473",1935,0.730837851304724,15.1835642193831,1,9.09672344924121,9.09672344924121,10.0967234492412,0,0
"796",3337,0.730061184604223,12.6632969970598,1,7.24498160666855,7.24498160666855,8.24498160666855,0,0
"1743",7063,0.729981010411708,13.2484137554288,1,7.6710904595403,7.6710904595403,8.6710904595403,0,0
"170",623,0.728311766428664,12.0620744131723,1,6.78495072265149,6.78495072265149,7.78495072265149,0,0
"1503",6129,0.727337118726115,10.3542415864817,1,5.5310242421057,5.5310242421057,6.5310242421057,0,0
"1753",7103,0.727065766490048,14.9977129101846,1,8.90432363264105,8.90432363264105,9.90432363264105,0,0
"1353",5499,0.726127976873091,11.3812569853562,1,6.26424910904944,6.26424910904944,7.26424910904944,0,0
"1634",6662,0.725154008527096,15.8996924863587,1,9.52972574083113,9.52972574083113,10.5297257408311,0,0
"999",4114,0.725069063796526,16.8112469575754,1,10.1893150927814,10.1893150927814,11.1893150927814,0,0
"1962",7818,0.724518215840334,9.85093047336259,1,5.13717857092784,5.13717857092784,6.13717857092784,0,0
"1965",7823,0.722760778175586,13.0048626958728,1,7.39940468213567,7.39940468213567,8.39940468213567,0,0
"1850",7393,0.719974239638206,14.3507318814602,1,8.33215727460609,8.33215727460609,9.33215727460609,0,0
"381",1494,0.719599000625087,12.1676326520658,1,6.7558162963997,6.7558162963997,7.7558162963997,0,0
"1272",5178,0.713080986805982,13.7387329097037,1,7.79682922071533,7.79682922071533,8.79682922071533,0,0
"618",2569,0.70893115400968,14.8246861083623,1,8.50968183063257,8.50968183063257,9.50968183063257,0,0
"1016",4196,0.708723177192281,14.7242433059874,1,8.43541249757153,8.43541249757153,9.43541249757153,0,0
"1061",4340,0.708621747607008,13.1586273481015,1,7.32448950752105,7.32448950752105,8.32448950752105,0,0
"1193",4881,0.708201008359812,13.4891167806013,1,7.55300610590513,7.55300610590513,8.55300610590513,0,0
"467",1908,0.705668892322735,12.3327845451024,1,6.70286240919736,6.70286240919736,7.70286240919736,0,0
"57",210,0.704996565007022,10.6462029942803,1,5.50553654133508,5.50553654133508,6.50553654133508,0,0
"1928",7706,0.704482801685219,14.450350508988,1,8.18002341190531,8.18002341190531,9.18002341190531,0,0
"1958",7806,0.704250163872395,13.6423263175107,1,7.6076105447076,7.6076105447076,8.6076105447076,0,0
"1604",6556,0.703801362607359,14.1815702296218,1,7.98100845151977,7.98100845151977,8.98100845151977,0,0
"78",284,0.703706659252216,15.3824768510065,1,8.82475139584633,8.82475139584633,9.82475139584633,0,0
"242",920,0.70100151684057,13.3677733190557,1,7.37082937343897,7.37082937343897,8.37082937343897,0,0
"1988",7922,0.700154839189741,13.0725434093326,1,7.15280452856219,7.15280452856219,8.15280452856219,0,0
"101",372,0.700148139101855,12.6122608732865,1,6.83045098029869,6.83045098029869,7.83045098029869,0,0
"798",3346,0.696221371396295,13.9972507326571,1,7.74518510086832,7.74518510086832,8.74518510086832,0,0
"265",1009,0.696092106029536,13.1126993893011,1,7.12764653363079,7.12764653363079,8.12764653363079,0,0
"900",3753,0.695095000699905,13.8084447778321,1,7.5981809325118,7.5981809325118,8.5981809325118,0,0
"1496",6091,0.685971698217417,14.7961041498629,1,8.14970869068323,8.14970869068323,9.14970869068323,0,0
"1368",5552,0.685263883799444,13.1571263283284,1,7.01610348739026,7.01610348739026,8.01610348739026,0,0
"1719",6969,0.685121160473458,14.5203168575124,1,7.94817633586122,7.94817633586122,8.94817633586122,0,0
"1009",4160,0.684439759536983,13.290697718758,1,7.09668195070546,7.09668195070546,8.09668195070546,0,0
"965",3991,0.683828219337205,13.2815943360182,1,7.08232900475844,7.08232900475844,8.08232900475844,0,0
"940",3923,0.681937346017185,15.558941101429,1,8.61022300154617,8.61022300154617,9.61022300154617,0,0
"1942",7751,0.681305308824541,13.918173351426,1,7.48252539346675,7.48252539346675,8.48252539346675,0,0
"807",3391,0.678640319747794,13.98489445541,1,7.4907132448586,7.4907132448586,8.4907132448586,0,0
"758",3169,0.674736390839153,12.7058394960185,1,6.57309228412512,6.57309228412512,7.57309228412512,0,0
"1564",6390,0.673892158396475,15.3306139884319,1,8.33118055020756,8.33118055020756,9.33118055020756,0,0
"401",1596,0.67075261404233,15.8614433548965,1,8.63910459278115,8.63910459278115,9.63910459278115,0,0
"1363",5536,0.669638208535576,13.0567127014876,1,6.74327370278784,6.74327370278784,7.74327370278784,0,0
"1130",4590,0.669066338251901,14.9682031123334,1,8.01472084657964,8.01472084657964,9.01472084657964,0,0
"374",1474,0.668344010463563,15.2628277642297,1,8.20081951895986,8.20081951895986,9.20081951895986,0,0
"535",2215,0.667536586523515,14.2916668674095,1,7.54021051640175,7.54021051640175,8.54021051640175,0,0
"950",3959,0.667129043080979,15.5628316192462,1,8.38241696577814,8.38241696577814,9.38241696577814,0,0
"1734",7038,0.665814213137417,13.5172947750666,1,7.00000698440747,7.00000698440747,8.00000698440747,0,0
"1201",4914,0.661804132118182,16.3118344189418,1,8.79523942088327,8.79523942088327,9.79523942088327,0,0
"1544",6283,0.660084777931856,11.2000497917767,1,5.39298237963067,5.39298237963067,6.39298237963067,0,0
"674",2828,0.658784677201334,14.1601833062695,1,7.32851178853244,7.32851178853244,8.32851178853244,0,0
"7",23,0.656312411413301,15.8340663787204,1,8.39209428749624,8.39209428749624,9.39209428749624,0,0
"133",490,0.655357463738141,14.1987496604814,1,7.30525656574585,7.30525656574585,8.30525656574585,0,0
"1406",5723,0.655262120266576,15.0527357016649,1,7.86348751168535,7.86348751168535,8.86348751168535,0,0
"1023",4212,0.652064358560332,13.0130620906814,0,6.48535398506593,6.48535398506593,0,0,0
"1039",4263,0.650976220351971,11.336884912667,0,5.38004249101328,5.38004249101328,0,0,0
"1930",7708,0.649039636497117,12.6311492550267,0,6.19811652102336,6.19811652102336,0,0,0
"94",353,0.648645214519392,15.6783167889911,0,8.16966515689808,8.16966515689808,0,0,0
"427",1744,0.646244617076805,15.1533558233357,0,7.79277463148013,7.79277463148013,0,0,0
"514",2129,0.642753301377592,17.5993421734841,0,9.3120352840808,9.3120352840808,0,0,10.3120352840808
"1523",6202,0.641658872111737,11.961212777263,0,5.67501829974705,5.67501829974705,0,0,0
"1709",6917,0.638695883982583,14.3587884091939,0,7.17089905592898,7.17089905592898,0,0,0
"1184",4855,0.634189119324584,13.4788275944722,0,6.54812580166625,6.54812580166625,0,0,0
"498",2047,0.632320501161621,15.5773859801207,0,7.84990050973795,7.84990050973795,0,0,0
"294",1118,0.632201531104057,15.0770445334406,0,7.53173063856523,7.53173063856523,0,0,0
"504",2076,0.630081077919296,13.6124104681006,0,6.5769222608207,6.5769222608207,0,0,0
"174",632,0.626700871666799,13.3910260562637,0,6.39216770197324,6.39216770197324,0,0,0
"1015",4193,0.62601284193058,16.5699294992781,0,8.37298865643241,8.37298865643241,0,0,0
"1889",7546,0.624082871005436,12.7929710256349,0,5.98387408636761,5.98387408636761,0,0,0
"745",3126,0.621184250208527,12.9169386007395,0,6.02379881968992,6.02379881968992,0,0,0
"588",2436,0.619756070136826,14.0389934815185,0,6.7007514287824,6.7007514287824,0,0,0
"1383",5623,0.618626213709309,12.1615820158791,0,5.52347343519853,5.52347343519853,0,0,0
"1306",5298,0.615421445469748,14.95897105687,0,7.20607159055908,7.20607159055908,0,0,0
"1186",4868,0.614321093119145,14.1196272911018,0,6.67398487190458,6.67398487190458,0,0,0
"106",384,0.611995719690094,16.6380944838798,0,8.18244260793381,8.18244260793381,0,0,0
"1177",4815,0.609743987923327,13.4298286723756,0,6.18875729182134,6.18875729182134,0,0,0
"1135",4596,0.605561219345319,13.9120677661982,0,6.42460872011372,6.42460872011372,0,0,0
"1127",4579,0.604242294413139,14.7832140646139,0,6.9326431852029,6.9326431852029,0,0,0
"1587",6497,0.602489529474555,18.9672185769294,0,9.42755059585523,9.42755059585523,0,0,10.4275505958552
"879",3662,0.601652801646418,12.465870948196,0,5.50012618094483,5.50012618094483,0,0,0
"150",546,0.599734111879041,14.4895738629284,0,6.68989171218911,6.68989171218911,0,0,0
"1084",4426,0.596220411939645,15.9084081094073,0,7.48491763629482,7.48491763629482,0,0,0
"236",901,0.591927146032046,13.223632632354,0,5.8274271242455,5.8274271242455,0,0,0
"1237",5059,0.591134252533838,17.0414812382817,0,8.07380327386106,8.07380327386106,0,0,0
"661",2772,0.590444046582153,11.7983108147547,0,4.96624238029774,4.96624238029774,0,0,0
"1470",6000,0.590183451271155,13.2026792075833,0,5.79200278075743,5.79200278075743,0,0,0
"1050",4311,0.590031201196226,13.5511478062349,0,5.99560001770038,5.99560001770038,0,0,0
"1115",4540,0.586204115416465,12.7954462139978,0,5.50074322923554,5.50074322923554,0,0,0
"1581",6469,0.58432809422464,13.7016409046326,0,6.00625371755432,6.00625371755432,0,0,0
"429",1747,0.576736089762254,14.0625284460357,0,6.11036766813707,6.11036766813707,0,0,0
"1244",5082,0.575210906363641,11.6824922707629,0,4.71989696765178,4.71989696765178,0,0,0
"658",2762,0.574374156244154,14.7962226757997,0,6.49856791501309,6.49856791501309,0,0,0
"1091",4455,0.572133827124754,15.2833798213742,0,6.74413858860406,6.74413858860406,0,0,0
"1741",7058,0.571467477006825,13.1336559251958,0,5.50545721544736,5.50545721544736,0,0,0
"260",985,0.563950612081104,12.3982145477321,0,4.99198068290635,4.99198068290635,0,0,0
"1324",5380,0.556170390842527,12.8566932483806,0,5.15051210889433,5.15051210889433,0,0,0
"1766",7161,0.555772573927753,15.5208798105204,0,6.6260793219162,6.6260793219162,0,0,0
"291",1105,0.553657250866629,18.1847686063441,0,8.06812899423423,8.06812899423423,0,0,9.06812899423423
"857",3589,0.552984787367565,14.2874003105466,0,5.90071502276288,5.90071502276288,0,0,0
"1553",6325,0.551042047524004,15.2950842775552,0,6.4282345573562,6.4282345573562,0,0,0
"1871",7477,0.550543942714028,15.4811740361415,0,6.52306659169936,6.52306659169936,0,0,0
"73",273,0.548426415881966,15.8126121250031,0,6.67205419344717,6.67205419344717,0,0,0
"120",428,0.545472141514316,11.5609834111842,0,4.30619437931014,4.30619437931014,0,0,0
"210",794,0.53675733155807,15.6722814192204,0,6.41221195400787,6.41221195400787,0,0,0
"1125",4571,0.532372289215371,11.3022850158471,0,4.01702334725112,4.01702334725112,0,0,0
"1443",5907,0.531226485492271,13.3553116551056,0,5.09469527319574,5.09469527319574,0,0,0
"707",2969,0.530283330246636,13.0377568277313,0,4.91370510955518,4.91370510955518,0,0,0
"1461",5955,0.52996773492967,11.4327237449742,0,4.05897470720063,4.05897470720063,0,0,0
"1240",5074,0.528651538053366,15.6612549391565,0,6.27934651143099,6.27934651143099,0,0,0
"1398",5684,0.525413482652294,13.1197354744677,0,4.8932859071169,4.8932859071169,0,0,0
"914",3816,0.524879981455436,14.4523771503956,0,5.58576345068662,5.58576345068662,0,0,0
"1664",6746,0.524542289913028,14.1177453012678,0,5.4053544487359,5.4053544487359,0,0,0
"794",3331,0.523687648022542,15.5160075158009,0,6.12554148264987,6.12554148264987,0,0,0
"440",1796,0.522010314995261,13.5303481093141,0,5.0629812785386,5.0629812785386,0,0,0
"332",1301,0.521812739493864,11.858231385498,0,4.18777620481884,4.18777620481884,0,0,0
"659",2766,0.521676486432514,10.4386965575246,0,3.44562254306461,3.44562254306461,0,0,0
"1519",6181,0.519339748142234,14.3981895808373,0,5.4775521506162,5.4775521506162,0,0,0
"1223",5012,0.515717463832863,15.0663929226222,0,5.7700019471641,5.7700019471641,0,0,0
"1873",7486,0.515692150194075,12.9456611206021,0,4.67597581896712,4.67597581896712,0,0,0
"838",3519,0.514855756217442,18.451076209102,0,7.49964279466288,7.49964279466288,0,0,8.49964279466288
"1323",5373,0.512384000182922,16.1336089630971,0,6.26660309789875,6.26660309789875,0,0,0
"742",3115,0.509865421482205,11.8249194583553,0,4.02911754362747,4.02911754362747,0,0,0
"393",1545,0.508248855019763,15.0272019791706,0,5.63755820006417,5.63755820006417,0,0,0
"998",4107,0.503271793490326,11.2251542830427,0,3.6493035282325,3.6493035282325,0,0,0
"683",2862,0.501782035653305,13.1523365876952,0,4.59960622657113,4.59960622657113,0,0,0
"785",3277,0.500952269195725,13.8887219446541,0,4.95758677440292,4.95758677440292,0,0,0
"1374",5585,0.500028513046143,12.5541526946312,0,4.27743430445066,4.27743430445066,0,0,0
"1292",5255,0.497895696770361,13.8658006450592,0,4.90372247345068,4.90372247345068,0,0,0
"38",141,0.494132139307569,12.6002099658704,0,4.22616870616009,4.22616870616009,0,0,0
"1675",6803,0.491714009697564,13.21438092971,0,4.49769623261874,4.49769623261874,0,0,0
"1258",5138,0.491346520381095,16.0434086110723,0,5.88287299610244,5.88287299610244,0,0,0
"1261",5149,0.490828910824644,14.2296660914148,0,4.98433150904752,4.98433150904752,0,0,0
"1528",6226,0.489988293454695,15.3454739181844,0,5.51910257742472,5.51910257742472,0,0,0
"715",3029,0.488836582693421,12.8671483329177,0,4.28993282007285,4.28993282007285,0,0,0
"1612",6587,0.488032640617786,14.1810948838857,0,4.9208371830341,4.9208371830341,0,0,0
"1706",6913,0.483916992083404,12.3823967160152,0,3.9920521735975,3.9920521735975,0,0,0
"452",1869,0.480807346510766,12.8766909160353,0,4.19120759117823,4.19120759117823,0,0,0
"279",1051,0.479936805612266,12.7205633982715,0,4.10506656295471,4.10506656295471,0,0,0
"916",3827,0.478100236228984,14.2193526123299,0,4.79827584297815,4.79827584297815,0,0,0
"435",1775,0.478070462729485,13.5263951654408,0,4.46656999580415,4.46656999580415,0,0,0
"229",867,0.477233967620408,15.6868043854517,0,5.48627589615432,5.48627589615432,0,0,0
"44",158,0.476728734418259,9.50654389518013,0,2.53204263984085,2.53204263984085,0,0,0
"1347",5481,0.476109067236799,11.9712629092868,0,3.69962681738703,3.69962681738703,0,0,0
"1546",6294,0.475381185806904,13.4703516393877,0,4.4035517355681,4.4035517355681,0,0,0
"1783",7209,0.4749415162965,11.6275787638998,0,3.52241988898355,3.52241988898355,0,0,0
"1063",4346,0.47277290937987,12.3183491428709,0,3.8237817630321,3.8237817630321,0,0,0
"430",1754,0.4725758267068,14.8338359984527,0,5.01011231020187,5.01011231020187,0,0,0
"1071",4366,0.472000920226517,14.7596046628969,0,4.96654698306693,4.96654698306693,0,0,0
"680",2853,0.471800871972558,15.4019559228289,0,5.26665623447357,5.26665623447357,0,0,0
"1417",5765,0.470102158101847,17.8731958313916,0,6.40222793251413,6.40222793251413,0,0,7.40222793251413
"1053",4323,0.469721128640356,12.3311481937432,0,3.79220084699654,3.79220084699654,0,0,0
"1488",6072,0.46834571226115,12.7181023087087,0,3.95646868438235,3.95646868438235,0,0,0
"1699",6883,0.468015606149633,14.6822098332122,0,4.8715033347069,4.8715033347069,0,0,0
"1049",4309,0.466713671496414,13.2230278998312,0,4.17136789942972,4.17136789942972,0,0,0
"597",2468,0.466362106660392,13.6742869821867,0,4.37716928409136,4.37716928409136,0,0,0
"644",2692,0.464291760469512,13.4228945963693,0,4.23213936274498,4.23213936274498,0,0,0
"572",2365,0.464124275909845,13.7479369621142,0,4.38075128779546,4.38075128779546,0,0,0
"732",3083,0.463598536234052,18.4437340429336,0,6.55048810499417,6.55048810499417,0,0,7.55048810499417
"362",1431,0.462930497085332,14.2656494194575,0,4.60400417699454,4.60400417699454,0,0,0
"1714",6947,0.462312255882731,13.7208436125625,0,4.34331416313791,4.34331416313791,0,0,0
"757",3166,0.462255974052695,15.053671239244,0,4.95864946176576,4.95864946176576,0,0,0
"139",516,0.458234254493391,14.6256790451599,0,4.70198713371846,4.70198713371846,0,0,0
"87",329,0.456255567459127,13.3723583040794,0,4.10121292629451,4.10121292629451,0,0,0
"851",3556,0.455580561185911,12.8683207280673,0,3.86255677881319,3.86255677881319,0,0,0
"870",3636,0.452181231811505,13.8020547990367,0,4.24103014055832,4.24103014055832,0,0,0
"1",3,0.451727541739346,15.7232082998113,0,5.10260623352945,5.10260623352945,0,0,0
"307",1212,0.451507172135182,11.9354451343343,0,3.38893908077791,3.38893908077791,0,0,0
"1852",7412,0.451041747108114,13.7232632311716,0,4.18976462381216,4.18976462381216,0,0,0
"1343",5469,0.45065129367027,16.4751976850531,0,5.42456915024263,5.42456915024263,0,0,0
"1570",6439,0.450404119356831,14.3346898404815,0,4.45640335385537,4.45640335385537,0,0,0
"749",3136,0.449080700251898,13.323222635119,0,3.98320215059116,3.98320215059116,0,0,0
"1907",7611,0.447994608792723,13.8293597790533,0,4.1954786240708,4.1954786240708,0,0,0
"238",907,0.447350265493852,14.2083671296813,0,4.35611680769706,4.35611680769706,0,0,0
"1381",5619,0.445793084918866,13.733511223441,0,4.12230433506562,4.12230433506562,0,0,0
"1098",4491,0.445757709226412,13.6418092538798,0,4.08094164271312,4.08094164271312,0,0,0
"465",1903,0.44522048401182,14.0286037858329,0,4.24582176753856,4.24582176753856,0,0,0
"136",501,0.443062123114462,13.0046968591108,0,3.76188860085762,3.76188860085762,0,0,0
"3",9,0.44274070168426,16.6155850902792,0,5.35639580176472,5.35639580176472,0,0,0
"405",1614,0.442634224078566,13.5291187748839,0,3.98845099138749,3.98845099138749,0,0,0
"197",747,0.441275506567734,15.9433176223732,0,5.035395560183,5.035395560183,0,0,0
"968",3998,0.438858282187718,13.4280146469979,0,3.89299544117303,3.89299544117303,0,0,0
"1231",5034,0.438734997703954,13.0009797739996,0,3.70398483129487,3.70398483129487,0,0,0
"929",3873,0.436211927235937,12.2057107207142,0,3.32427659676706,3.32427659676706,0,0,0
"2003",7995,0.436114969250553,14.5095858989873,0,4.32784760817509,4.32784760817509,0,0,0
"1075",4391,0.431188061875337,12.738741442178,0,3.49279323318376,3.49279323318376,0,0,0
"1750",7091,0.429997339913309,12.3417862770346,0,3.30693526890344,3.30693526890344,0,0,0
"1013",4183,0.427404352447847,14.1196922016146,0,4.034817902194,4.034817902194,0,0,0
"1575",6448,0.426259808534301,17.6600921800219,0,5.52778751135425,5.52778751135425,0,0,6.52778751135425
"578",2380,0.42591585081864,13.4578040254217,0,3.73189205163801,3.73189205163801,0,0,0
"1156",4690,0.424304247496955,14.9432640250129,0,4.34049039728143,4.34049039728143,0,0,0
"803",3375,0.422761084643669,13.0535838311463,0,3.51854725894247,3.51854725894247,0,0,0
"137",508,0.422710816549418,13.2183650012694,0,3.58754586313483,3.58754586313483,0,0,0
"211",805,0.420088671848434,11.9857568481701,0,3.03508067544604,3.03508067544604,0,0,0
"1629",6651,0.419913191155785,12.041748005045,0,3.05648883189227,3.05648883189227,0,0,0
"1959",7809,0.417847200444249,14.653980144271,0,4.12312457864927,4.12312457864927,0,0,0
"1521",6193,0.417749006269595,15.0008705368176,0,4.26659875993439,4.26659875993439,0,0,0
"1764",7155,0.417695718206567,13.021460534625,0,3.43900831010865,3.43900831010865,0,0,0
"558",2305,0.417115687534461,11.7648109797513,0,2.90728722053195,2.90728722053195,0,0,0
"13",37,0.415696831868265,13.120186753023,0,3.45402006675164,3.45402006675164,0,0,0
"1079",4403,0.413833307479919,15.0184257120024,0,4.2151247855394,4.2151247855394,0,0,0
"502",2066,0.411009589850722,12.9144166307538,0,3.30794908256745,3.30794908256745,0,0,0
"908",3789,0.410040307690133,12.6304753679842,0,3.17900400616087,3.17900400616087,0,0,0
"81",300,0.406051878999696,15.3658884885434,0,4.23934789327286,4.23934789327286,0,0,0
"1349",5487,0.406006301401418,14.1234337468738,0,3.73420309865618,3.73420309865618,0,0,0
"1106",4510,0.403980209258116,13.7732197539262,0,3.56410819834914,3.56410819834914,0,0,0
"1478",6027,0.402238721339654,13.3952313210014,0,3.38808071860849,3.38808071860849,0,0,0
"1794",7247,0.402007070368257,11.1538210260568,0,2.48391491409694,2.48391491409694,0,0,0
"1550",6306,0.400631526749998,11.6354046110786,0,2.6615099136904,2.6615099136904,0,0,0
"1320",5364,0.399853360211099,13.4590306985364,0,3.38163864999412,3.38163864999412,0,0,0
"255",956,0.396674081706163,14.4996010070486,0,3.75161591457676,3.75161591457676,0,0,0
"662",2773,0.395822467494724,14.4915047401898,0,3.73606316397342,3.73606316397342,0,0,0
"445",1826,0.395422770907315,14.561802274212,0,3.75806820467335,3.75806820467335,0,0,0
"1170",4789,0.390864775525692,14.2504180296763,0,3.56998644431672,3.56998644431672,0,0,0
"125",462,0.390590755991169,15.4281641563022,0,4.02609830136593,4.02609830136593,0,0,0
"1122",4561,0.389763400008341,14.8033589823488,0,3.76980752850427,3.76980752850427,0,0,0
"1391",5660,0.389189659776962,12.8484689747302,0,3.00049126893011,3.00049126893011,0,0,0
"1623",6636,0.384569887061754,13.4547693641717,0,3.17429913482146,3.17429913482146,0,0,0
"149",545,0.383334934473573,16.5555988839053,0,4.34633941333259,4.34633941333259,0,0,0
"539",2232,0.382971453140981,14.3651060015301,0,3.50142551993019,3.50142551993019,0,0,0
"275",1044,0.378830975588846,15.3319565096739,0,3.80822004224552,3.80822004224552,0,0,0
"555",2288,0.378288705807491,12.6564007414291,0,2.78777345665619,2.78777345665619,0,0,0
"157",566,0.378209225230807,14.5822420723089,0,3.51513847629601,3.51513847629601,0,0,0
"1994",7938,0.376916389845057,12.4803714661365,0,2.70405655694145,2.70405655694145,0,0,0
"1420",5771,0.374720021034463,16.8389098463112,0,4.30987665180716,4.30987665180716,0,0,0
"1755",7113,0.372985664429147,14.6239480725298,0,3.45452298840989,3.45452298840989,0,0,0
"1203",4921,0.37219338328551,13.2108443671375,0,2.91698886106324,2.91698886106324,0,0,0
"330",1291,0.371865436735586,12.3656237384108,0,2.59834807199208,2.59834807199208,0,0,0
"1582",6472,0.371025351234932,14.7957396845994,0,3.48959451325911,3.48959451325911,0,0,0
"159",578,0.369865643519153,13.9426549361853,0,3.15690904033767,3.15690904033767,0,0,0
"312",1233,0.369454384645825,15.2945958388794,0,3.6506554940598,3.6506554940598,0,0,0
"376",1480,0.369082425156634,14.1240425898838,0,3.21293589208991,3.21293589208991,0,0,0
"1408",5739,0.367082371936524,18.1577720281319,0,4.66539802516933,4.66539802516933,0,0,5.66539802516933
"300",1159,0.365277700712774,16.6604175538233,0,4.08567901697532,4.08567901697532,0,0,0
"1029",4232,0.364411867405301,14.2595615140332,0,3.1963534397096,3.1963534397096,0,0,0
"224",851,0.362412663724754,15.650632219016,0,3.67198731147005,3.67198731147005,0,0,0
"1946",7762,0.362192146999307,16.2128274435027,0,3.87215878069152,3.87215878069152,0,0,0
"923",3856,0.361674743210761,13.0943810423499,0,2.73590690099575,2.73590690099575,0,0,0
"1673",6796,0.359963055358945,13.5633428280501,0,2.88230232526575,2.88230232526575,0,0,0
"1068",4359,0.358828066116156,15.6227262768539,0,3.60587265738554,3.60587265738554,0,0,0
"1845",7384,0.357028640619026,13.1840629908889,0,2.70708808747266,2.70708808747266,0,0,0
"635",2643,0.356423574444605,14.4231282461945,0,3.14074292418158,3.14074292418158,0,0,0
"559",2309,0.356138940505707,16.5200634014574,0,3.88343787688216,3.88343787688216,0,0,0
"959",3978,0.355960805593226,13.228685965561,0,2.7088937132409,2.7088937132409,0,0,0
"98",366,0.355245361885317,15.9711664395386,0,3.67368280154452,3.67368280154452,0,0,0
"97",362,0.353151992168293,14.1266775392015,0,2.98886431568808,2.98886431568808,0,0,0
"935",3901,0.352786147561042,14.2950308180679,0,3.04308885157255,3.04308885157255,0,0,0
"310",1225,0.350223914140551,12.6346463118013,0,2.42495528510052,2.42495528510052,0,0,0
"660",2771,0.347979008320909,13.2976027894291,0,2.62728663171091,2.62728663171091,0,0,0
"946",3948,0.344489787257652,17.1774891181576,0,3.91746957193475,3.91746957193475,0,0,0
"1857",7433,0.34377524606586,12.696641901901,0,2.36479119403613,2.36479119403613,0,0,0
"867",3627,0.341886006740092,13.5850370781106,0,2.64453407805132,2.64453407805132,0,0,0
"1085",4433,0.341121004925397,14.146837952415,0,2.82578357884453,2.82578357884453,0,0,0
"1816",7301,0.340994280893246,13.2381574285852,0,2.51413597271201,2.51413597271201,0,0,0
"1855",7426,0.340851190282378,13.001370791521,0,2.43153270959247,2.43153270959247,0,0,0
"860",3599,0.340606914546988,13.7397914708253,0,2.67986797939684,2.67986797939684,0,0,0
"1270",5173,0.339460565926684,12.174595754932,0,2.13279516489782,2.13279516489782,0,0,0
"1769",7179,0.339366124213712,12.3884161830034,0,2.20420878517229,2.20420878517229,0,0,0
"676",2843,0.337865267506882,13.3618873613708,0,2.51451764774637,2.51451764774637,0,0,0
"408",1636,0.337721322703399,13.653130780147,0,2.61095338611375,2.61095338611375,0,0,0
"8",27,0.3377129635117,14.9512221970629,0,3.04922155629203,3.04922155629203,0,0,0
"293",1117,0.337150778048997,15.8902651820694,0,3.35741526953959,3.35741526953959,0,0,0
"894",3739,0.335432286574556,15.9357890528696,0,3.34537816037382,3.34537816037382,0,0,0
"1378",5598,0.335085422652635,12.6930699872928,0,2.25326272145148,2.25326272145148,0,0,0
"1253",5131,0.333481972459316,12.5670895532881,0,2.19089781230338,2.19089781230338,0,0,0
"196",739,0.331595680311224,15.7829611744855,0,3.23356174797916,3.23356174797916,0,0,0
"231",877,0.330662638988293,12.3136036990872,0,2.07164869459618,2.07164869459618,0,0,0
"470",1916,0.330373963782361,15.0529835907905,0,2.9731138556403,2.9731138556403,0,0,0
"141",518,0.329773789985907,12.9859678602735,0,2.28243183791756,2.28243183791756,0,0,0
"990",4081,0.329684671789194,13.9827096200257,0,2.60988503180177,2.60988503180177,0,0,0
"1782",7207,0.325378607660788,13.9864881054577,0,2.550904025818,2.550904025818,0,0,0
"1589",6503,0.322643832746763,16.1385398510447,0,3.20700035247743,3.20700035247743,0,0,0
"1618",6613,0.317258215341083,15.2459976913167,0,2.8369180186414,2.8369180186414,0,0,0
"1257",5135,0.313555157115058,16.688280722879,0,3.23269648404253,3.23269648404253,0,0,0
"1696",6873,0.312392286027406,13.4242891530261,0,2.19364437680674,2.19364437680674,0,0,0
"1274",5185,0.311833644156031,12.404258059666,0,1.86806499379748,1.86806499379748,0,0,0
"379",1492,0.311402048514302,14.1900927985527,0,2.41882396607737,2.41882396607737,0,0,0
"654",2740,0.309897865994562,13.8161335955379,0,2.28159031755297,2.28159031755297,0,0,0
"90",338,0.308199358963991,16.1839991364441,0,2.98789815932586,2.98789815932586,0,0,0
"1219",4998,0.30815771948738,14.860411306917,0,2.57935045898401,2.57935045898401,0,0,0
"640",2676,0.308082613982592,14.2652965943239,0,2.39488986401627,2.39488986401627,0,0,0
